x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1360043,253,26,144,253,1,0,0,0,1,1,1,3,7,13,6,7,4,4,9,2,3,2,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0.5499,5950,2678,2750,100,1,0,0,0,0,0,0,1,0,0,2,1.0565,0.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,49,1,0,0,1,0,1,1,4,3,0,1,0,8,2,2,2,6,7,3,3,3,7,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,2,5,5,0,2,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,13,2,2,3,7,8,3,3,4,8,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2409,1753,2750,2794,204,26,130.3333,5,1,0.0578,159,1,1,1,1,1,1,1,1,0,2,1,253,253,253,172495,0.452,1,1,1,0,0,,,,,0,0,0,0.4457,177520,159,0.0578,1,1,2,177520,174910,2610,1,1,1,0,0,,,,,0,172495,,0,,0,,0,0,0,0,,0,,647
1567296,141,6,68,154,0,0,1,0,1,2,4,1,7,16,5,11,7,3,11,3,2,1,4,1,1,1,1,1,6,1,0,0,0,1,1,0,0,0,1,0.1928,5000,4036,4900,200,0,2,0,0,1,0,0,0,0,0,0,0.401,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,964,401,4900,4036,97,29,65.6666,0,0,,0,1,1,1,1,1,1,2,2,0,1,0,141,6,73.5,85894,0.8441,1,1,1,0,0,,,,,0,0,0,0.6093,86858,0,,0,0,0,86858,0,86858,1,1,1,1,0,1,6,6,6,1889,85894,0.8827,0,,1889,0.8827,1,1,1,0,,0,,771
1435042,154,4,50,187,0,1,1,1,2,1,1,1,7,14,4,10,5,4,5,2,2,2,3,1,1,1,6,3,5,3,0,0,0,0,3,0,0,0,0,0.0852,32100,29365,21600,124,1,1,0,0,0,0,0,0,0,0,0,0.1229,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,1,0,1,1,2735,2656,21600,29365,154,4,79,0,0,,0,1,1,1,1,1,1,6,1,0,1,0,21,21,21,378408,0.9732,1,1,1,1,22377,24,24,24,0.6817,1,1,1,0.3013,403520,0,,0,0,0,403520,0,403520,1,1,1,1,0,1,24,24,24,22377,400785,0.6817,0,,22377,0.6817,1,1,1,0,,0,,799
909923,10,6,8,125,0,0,2,0,0,0,0,0,2,4,2,2,3,2,1,1,1,1,3,0,1,0,0,2,0,5,0,0,0,5,2,0,0,0,2,1.536,250,-134,250,250,0,0,0,0,0,0,0,0,0,0,1,1.536,1.536,4,0,0,0,1,3,4,0,0,0,0,0,0,0,1,0,1076,5,0,0,0,0,2,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,45,1,0,0,1,0,1,1,2,0,1,1,0,7,2,3,3,3,3,6,7,7,7,7,3,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,3,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,7,2,3,3,3,3,6,7,7,7,7,3,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,384,384,250,-134,6,6,6,1,1,1.536,384,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,17258,10,10,10,1,1,1,1,0.205,17642,384,1.536,1,2,2,17642,17642,0,1,1,1,1,0,3,10,10,10,17258,17258,1,17258,1,0,,1,1,1,0,,0,,455
1125795,75,3,51,75,0,1,1,0,0,0,2,0,0,3,3,0,2,2,0,0,0,0,3,0,0,0,0,0,0,9,0,0,3,5,7,0,0,3,5,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,9,0,0,0,0,4,9,0,0,0,0,0,0,0,5,0,4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,0,2,2,2,3,1,0,0,2,31,1,1,1,1,1,1,1,1,1,13,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,31,1,1,1,1,1,1,1,1,1,13,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1,150,150,1,3,3,3,150,150,0,1,1,1,3,3,5,75,3,51,150,150,1,150,1,0,,1,1,1,1,5,0,,479
961807,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,552
1566033,169,27,78,185,0,0,0,0,2,3,1,0,7,13,7,6,3,3,12,6,2,2,1,0,0,1,0,0,5,1,0,1,1,1,1,0,1,1,1,0.562,17200,7532,11000,100,0,1,0,0,0,0,0,0,1,2,2,1.0087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333,0.8333,5,5,2,0,0,0,0,0,0,12114,3127,11000,7532,169,27,84.3333,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.4178,15005,2446,1.223,0,0,0,12559,0,12559,1,1,1,1,0,1,41,41,41,2891,2891,0.6565,0,,2891,0.6565,1,1,1,0,,0,,631
818951,381,1,180,381,1,1,1,0,0,0,1,7,16,25,13,12,8,7,10,2,3,2,10,1,1,1,1,1,8,2,0,1,1,1,2,0,1,1,1,1.0046,284950,-1338,150000,300,0,0,0,0,0,0,0,0,0,3,7,1.0099,0.9456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,2,0,0,2,0,5,3,2,0,0,17,7,13,13,17,17,7,13,13,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,2,2,2,0,1,0,0,0,0,0,3,0,3,3,3,3,3,0,3,3,3,3,0,6,3,2,0,1,22,9,16,16,20,20,11,18,18,22,22,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,85576,22911,19000,42,381,186,283.5,4,0,,0,1,1,1,1,1,1,3,3,1,2,3,182,120,153.6666,332447,0.4725,1,1,1,1,15634,1,1,1,1,1,1,1,0.5315,500268,172607,0.3215,3,3,5,428100,352883,75217,1,1,1,6,0,1,146,1,93,61809,141812,0.7481,0,,61809,0.7481,1,1,1,0,1,46175,0.6893,555
1495695,516,25,270,516,1,0,0,0,1,0,0,3,13,17,2,15,6,2,14,1,4,1,0,1,0,1,1,0,5,2,0,0,0,1,2,0,0,0,1,0.937,107000,6733,250000,1024,1,0,0,0,1,0,0,0,0,0,1,1.0006,0.0292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,6490,6285,22000,6795,516,516,516,2,0,,0,1,1,1,1,0,1,3,1,0,1,0,25,25,25,100062,1.0006,1,1,1,0,0,,,,,0,0,0,0.0948,106552,0,,0,0,0,100267,0,100267,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,739
971757,468,2,221,468,0,1,1,0,0,0,0,1,7,9,3,6,6,2,4,2,3,1,4,1,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0.5062,25200,12443,17700,1000,0,0,0,0,0,0,0,1,0,0,0,0.7207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,2,2,2,2,1,1,1,1,1,12757,12757,17700,12443,468,2,235,0,0,,0,1,1,1,1,1,1,1,1,0,1,0,195,195,195,99308,0.6746,1,1,1,0,0,,,,,0,0,0,0.3929,112065,0,,0,0,0,112065,0,112065,1,1,1,0,0,1,,,,0,99308,,0,,0,,0,0,0,0,,0,,764
802588,18,18,18,93,1,0,1,5,1,0,0,2,0,9,1,8,2,1,6,1,1,1,2,0,0,1,0,0,6,41,1,8,18,36,17,1,4,7,13,0.89,300,33,4500,200,0,0,0,0,0,0,0,0,1,0,1,0.89,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,2,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6328,4925,4500,33,18,18,18,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.8453,6328,6061,1.0754,0,0,0,267,0,267,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,574
1202079,226,3,111,400,0,2,2,1,0,1,3,1,18,26,9,17,7,6,19,6,3,3,3,1,1,1,3,2,9,1,0,0,1,1,1,0,0,1,1,0.0444,90700,86670,37800,124,6,0,1,0,0,0,0,0,0,0,0,0.2563,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,5,5,4,2,0,1,1,3261,1192,37800,84439,226,18,130.6666,0,0,,0,1,1,1,1,1,1,3,1,0,1,0,48,48,48,77736,0.8793,1,1,1,1,25763,3,3,3,0.9862,1,1,1,0.2168,107529,0,,0,0,0,107529,0,107529,1,1,1,1,0,1,3,3,3,25763,103499,0.9862,0,,25763,0.9862,1,1,1,0,,0,,831
1631151,269,3,118,269,0,3,4,7,2,5,5,3,14,40,12,28,5,5,34,8,3,3,4,1,1,1,2,4,13,8,0,0,4,4,5,0,0,2,2,0.1842,93000,75863,20000,124,3,0,0,1,0,2,0,0,0,0,0,0.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,8,8,7,5,5,3,0,2,3,17137,8512,20000,75863,269,3,159.25,0,0,,0,1,1,1,1,1,1,2,1,0,1,0,89,89,89,37130,0.6188,1,1,1,1,72743,43,5,20,0.6339,1,1,1,0.2338,127010,0,,0,0,0,127010,0,127010,1,1,1,3,0,1,43,5,20,72743,109873,0.6339,0,,72743,0.6339,1,1,1,0,,0,,798
1629948,23,2,14,183,1,2,9,17,1,6,2,7,11,53,7,46,10,5,19,4,3,2,31,0,1,1,0,3,10,151,12,25,37,92,31,1,6,9,16,0.3006,1450,1014,1000,150,0,0,1,0,0,0,1,0,0,0,1,1.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,13,3,0,10,0,17,0,2,4,4,4,0,2,4,14,14,0,0,0,0,0,0,0,0,10,10,0,0,0,10,10,0,0,0,10,10,0,0,0,0,0,0.75,0.75,0,0,0,0,0,0,1,1,5,436,263,1000,514,22,2,13,12,1,0,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.0026,1053,617,0.0369,2,2,2,436,102,334,1,1,1,1,1,9,7,7,7,0,0,0,0,0,0,,1,1,1,0,4,0,,562
1324701,44,0,24,205,1,1,2,2,2,5,0,2,7,20,9,11,9,4,9,6,3,1,7,1,1,1,3,3,1,4,1,1,1,2,3,1,1,1,2,0.5686,16050,6923,16000,500,2,0,0,0,1,1,1,0,0,0,0,0.6914,0.0773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333,0.8333,3,3,2,1,0,0,1,1,2,9127,5877,8500,6923,44,0,23.5,0,0,,0,1,1,1,1,1,1,4,1,0,1,0,44,44,44,82680,0.9186,1,1,1,1,16680,12,12,12,0.8937,1,1,1,0.2192,114051,0,,0,0,0,114051,0,114051,1,1,1,2,0,1,25,12,18.5,22244,104924,0.7926,0,,22244,0.7926,1,1,1,0,,0,,665
1195306,87,36,61,319,1,0,0,0,0,1,2,2,3,8,2,6,3,2,4,0,1,0,3,1,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,12000,0,,,,1,0,,0,0,0,0,0,1,1,1,1,0,1,0,87,87,87,4763,0.1134,1,1,1,1,6931,36,36,36,0.4433,1,1,1,0.0976,11694,0,,0,0,0,11694,0,11694,1,1,1,1,0,1,36,36,36,6931,11694,0.4433,0,,6931,0.4433,1,1,1,0,,0,,798
1559640,264,50,102,469,1,0,0,0,1,4,8,2,7,22,6,16,7,4,7,3,4,2,3,1,1,1,8,3,4,1,0,1,1,1,1,0,1,1,1,0.094,125500,113699,90000,300,1,0,0,0,1,1,0,0,0,0,0,0.5603,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,2,0,0,0,0,11801,7285,13000,23699,264,61,136,1,0,,0,1,1,1,1,1,1,10,3,0,2,1,79,50,69,395853,0.7568,1,1,1,0,0,,,,,0,1,1,0.1895,407654,0,,0,0,0,407654,0,407654,1,1,1,0,0,1,,,,0,395853,,0,,0,,0,1,1,0,,0,,733
1667689,11,11,11,280,1,0,1,0,2,0,0,0,3,6,1,5,4,1,2,0,2,0,4,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,,,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,0,0,2,4,4,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,300,0,,,,1,0,,0,0,0,0,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.0972,2542,1,0,0,0,0,2541,0,2541,1,1,1,1,0,9,11,11,11,2541,2541,0.7943,0,,2541,0.7943,1,1,1,0,,0,,612
794607,,,,94,0,0,0,0,0,2,2,3,0,7,0,7,1,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,1,3,3,0,0,1,3,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,13,0,8,8,8,9,12,3,0,3,3,3,3,3,13,3,7670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,121,0,0,0,0,0,0,0,16,65,101,0,0,0,0,0,0,0,16,65,101,0,0,0,7,13,0,0,16,65,101,0,0,16,58,88,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,0,0,,0,,0,,0,0,0,1,5,0,,460
1455309,,,,332,1,0,0,0,0,0,0,0,12,12,0,12,4,0,9,0,2,0,2,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,0,,0,0,5000,150,0,0,0,0,0,0,0,0,0,0,3,,,11,0,0,0,1,2,9,1,0,0,0,0,0,1,6,1,13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,7526,5543,5000,0,,,,7,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1811,7526,7526,0.6044,0,0,0,0,0,0,1,1,1,0,0,4,,,,0,0,,0,,0,,0,0,0,0,4,0,,599
1217468,,,,153,1,0,0,0,0,0,0,0,2,2,0,2,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,2500,2500,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0,0,0,0,0,0,0,1,13,19,0,0,0,0,0,0,0,1,13,19,0,0,0,0,2,0,0,1,13,19,0,0,1,13,17,,,0,0,0,0,0,0,0,0,0,0,0,2500,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,,,0,0,,0,,0,,0,0,0,1,5,0,,526
